Title,URL,Description,Highlight,Sentiment Score
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), <em>American</em> <em>Airlines</em> (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"(KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics (VKTX), Las Vegas Sands (LVS), T-Mobile (TMUS), Vista Energy (VIST), Mattel (MAT), <em>O'Reilly</em>",0.4939
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Automotive</em> (ORLY), Whirlpool (WHR) Thursday, Oct. 24 8:30 a.m.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"AMD and <em>Broadcom</em>, however, finished the week lower. In fact, AMD was our worst-performing stock for the entire week, losing more than 7% following the prior week's 1.8% slide. One area of the market on fire was financials.",-0.7351
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), Colgate-Palmolive (CL), <em>Newell</em>",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Brands</em> (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable Trust.)",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"AMD and <em>Broadcom</em>, however, finished the week lower. In fact, AMD was our worst-performing stock for the entire week, losing more than 7% following the prior week's 1.8% slide. One area of the market on fire was financials.",-0.7351
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Club name <em>Nvidia</em> gained more than 2% on the week and closed Friday just under Monday's record. AMD and Broadcom, however, finished the week lower. In fact, AMD was our worst-performing stock for the entire week, losing more than 7% following the prior week's 1.8% slide. One area of the market on fire was financials.",-0.5574
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), <em>Western</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Digital</em> (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable Trust.)",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), <em>Lam</em> <em>Research</em> (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), <em>Tractor</em> <em>Supply</em> <em>Company</em> (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: <em>DexCom</em>",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Week ahead Monday, Oct. 21 After the bell earnings: SAP (SAP), Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), <em>Fiserv</em> (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), <em>Hasbro</em> (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: <em>Tesla</em> (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"But on a percentage basis, up more than 0.6%, it was the tech-heavy Nasdaq that drove the action Friday after <em>Netflix</em> stock's 11% post-earnings gain. The Nasdaq finished less than 1% away from its July all-time highs.",0.5267
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics (VKTX), Las Vegas Sands (LVS), T-Mobile (TMUS), Vista Energy (VIST), <em>Mattel</em>",0.4939
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), <em>Nasdaq</em> (<em>NDAQ</em>), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), <em>Texas</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Roadhouse</em> (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable Trust.)",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), PulteGroup (PHM), Polaris (PII) After the bell: Enphase Energy (ENPH), <em>Seagate</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Technology</em> (STX), Baker Hughes (BKR), Texas Instruments (TXN), Canadian National Railway Company (CNI) Wednesday, Oct. 23 10 a.m.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), <em>AT</em> & <em>T</em> (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), <em>Southwest</em> <em>Airlines</em> (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Abbott</em> <em>Laboratories</em> was our other portfolio name to report last week, delivering a beat and raise. The stock gained nearly 3% on the week. Energy was the worst sector of the week for the market as oil prices sank. U.S. oil benchmark West Texas Intermediate crude dropped 2% on Friday, finishing the week under $70 per barrel.",-0.6249
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), <em>Ryder</em> <em>System</em>",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), <em>AutoNation</em>",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), <em>International</em> <em>Business</em> <em>Machines</em> (<em>IBM</em>), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), <em>Boston</em> <em>Scientific</em> (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"As the Fed eases, we do expect mortgages to eventually drop and housing to pick up — that dynamic is core to our investment thesis in Stanley Black & Decker , Home Depot and <em>Best</em> <em>Buy</em> . Increases in housing formation mean people will need to buy more power tools, home improvement supplies, and big-ticket appliances and flat-screen televisions.",0.7003
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"We started positions in <em>BlackRock</em> and CrowdStrike . On Monday, we bought more shares of Modelo and Corona brewer Constellation Brands . On Tuesday morning, we added to our Advanced Micro Devices position during the first leg of a chip stock sell-off.",0.5367
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"On Monday, we bought more shares of Modelo and Corona brewer <em>Constellation</em> <em>Brands</em> . On Tuesday morning, we added to our Advanced Micro Devices position during the first leg of a chip stock sell-off. That afternoon, the second shoe dropped on Dutch semiconductor equipment maker ASML 's disappointing results, and the whole sector sank further.",0.0679
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: <em>New</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>York</em> <em>Community</em> <em>Bancorp</em> (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable Trust.)",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), PulteGroup (PHM), Polaris (PII) After the bell: Enphase Energy (ENPH), Seagate Technology (STX), <em>Baker</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Hughes</em> (BKR), Texas Instruments (TXN), Canadian National Railway Company (CNI) Wednesday, Oct. 23 10 a.m.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), <em>Boyd</em>",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Gaming</em> (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"As the Fed eases, we do expect mortgages to eventually drop and housing to pick up — that dynamic is core to our investment thesis in <em>Stanley</em> <em>Black</em> & <em>Decker</em> , Home Depot and Best Buy . Increases in housing formation mean people will need to buy more power tools, home improvement supplies, and big-ticket appliances and flat-screen televisions.",0.875
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), PulteGroup (PHM), Polaris (PII) After the bell: Enphase Energy (ENPH), Seagate Technology (STX), Baker Hughes (BKR), Texas Instruments (TXN), <em>Canadian</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>National</em> <em>Railway</em> <em>Company</em> (CNI) Wednesday, Oct. 23 10 a.m.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Abbott</em> <em>Laboratories</em> was our other portfolio name to report last week, delivering a beat and raise. The stock gained nearly 3% on the week. Energy was the worst sector of the week for the market as oil prices sank. U.S. oil benchmark West Texas Intermediate crude dropped 2% on Friday, finishing the week under $70 per barrel.",-0.6249
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Abbott</em> <em>Laboratories</em> was our other portfolio name to report last week, delivering a beat and raise. The stock gained nearly 3% on the week. Energy was the worst sector of the week for the market as oil prices sank. U.S. oil benchmark West Texas Intermediate crude dropped 2% on Friday, finishing the week under $70 per barrel.",-0.6249
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Morgan</em> <em>Stanley</em> on Tuesday delivered better-than-expected headline results along with strong results in other firmwide key performance indicators. The stock finished the week at a record high. <em>Morgan</em> <em>Stanley</em> was our best Club stock of the week, soaring more than 9.5%.",0.8176
"1 Stock to Buy, 1 Stock to Sell This Week: GE Aerospace, UPS",https://finance.yahoo.com/news/1-stock-buy-1-stock-122100871.html,"Jobless claims, Fed speakers, Q3 earnings will be in focus this week. GE Aerospace is a buy with upbeat profit and sales growth expected. UPS is a sell with weak earnings, soft guidance on deck. Looking for more actionable trade ideas to navigate the current market volatility? Unlock access to InvestingPro for less than $8 a month! U.S. stocks closed higher on Friday to cap off their sixth winning week in a row, with the S&P 500 and Dow Jones Industrial Average rallying to new records. For the w","Meanwhile, third-quarter earnings season shifts into high gear, with reports expected from several high-profile companies, including <em>Tesla</em> (<em>NASDAQ:TSLA</em>), IBM (NYSE:IBM), and Boeing (NYSE:BA).",0
"1 Stock to Buy, 1 Stock to Sell This Week: GE Aerospace, UPS",https://finance.yahoo.com/news/1-stock-buy-1-stock-122100871.html,"Jobless claims, Fed speakers, Q3 earnings will be in focus this week. GE Aerospace is a buy with upbeat profit and sales growth expected. UPS is a sell with weak earnings, soft guidance on deck. Looking for more actionable trade ideas to navigate the current market volatility? Unlock access to InvestingPro for less than $8 a month! U.S. stocks closed higher on Friday to cap off their sixth winning week in a row, with the S&P 500 and Dow Jones Industrial Average rallying to new records. For the w","Some of the other notable reporters include United Parcel Service (NYSE:UPS), Coca-Cola (NYSE:KO), General Motors (NYSE:GM), <em>AT</em>&<em>T</em> (<em>NYSE:T</em>), Verizon (NYSE:VZ), GE Aerospace (NYSE:GE), 3M (NYSE:MMM), Honeywell (NASDAQ:HON), Lockheed Martin (NYSE:LMT), American Airlines (NASDAQ:AAL), and Southwest Airlines (NYSE:LUV).",0.4215
"1 Stock to Buy, 1 Stock to Sell This Week: GE Aerospace, UPS",https://finance.yahoo.com/news/1-stock-buy-1-stock-122100871.html,"Jobless claims, Fed speakers, Q3 earnings will be in focus this week. GE Aerospace is a buy with upbeat profit and sales growth expected. UPS is a sell with weak earnings, soft guidance on deck. Looking for more actionable trade ideas to navigate the current market volatility? Unlock access to InvestingPro for less than $8 a month! U.S. stocks closed higher on Friday to cap off their sixth winning week in a row, with the S&P 500 and Dow Jones Industrial Average rallying to new records. For the w","Some of the other notable reporters include United Parcel Service (NYSE:UPS), Coca-Cola (NYSE:KO), General Motors (NYSE:GM), AT&T (NYSE:T), Verizon (NYSE:VZ), GE Aerospace (NYSE:GE), 3M (NYSE:MMM), Honeywell (NASDAQ:HON), Lockheed Martin (NYSE:LMT), American Airlines (NASDAQ:AAL), and <em>Southwest</em> <em>Airlines</em> (<em>NYSE:LUV</em>).",0.4215
"1 Stock to Buy, 1 Stock to Sell This Week: GE Aerospace, UPS",https://finance.yahoo.com/news/1-stock-buy-1-stock-122100871.html,"Jobless claims, Fed speakers, Q3 earnings will be in focus this week. GE Aerospace is a buy with upbeat profit and sales growth expected. UPS is a sell with weak earnings, soft guidance on deck. Looking for more actionable trade ideas to navigate the current market volatility? Unlock access to InvestingPro for less than $8 a month! U.S. stocks closed higher on Friday to cap off their sixth winning week in a row, with the S&P 500 and Dow Jones Industrial Average rallying to new records. For the w","Some of the other notable reporters include United Parcel Service (NYSE:UPS), Coca-Cola (NYSE:KO), General Motors (NYSE:GM), AT&T (NYSE:T), Verizon (NYSE:VZ), GE Aerospace (<em>NYSE:GE</em>), 3M (NYSE:MMM), Honeywell (NASDAQ:HON), Lockheed Martin (NYSE:LMT), American Airlines (NASDAQ:AAL), and Southwest Airlines (NYSE:LUV).",0.4215
"1 Stock to Buy, 1 Stock to Sell This Week: GE Aerospace, UPS",https://finance.yahoo.com/news/1-stock-buy-1-stock-122100871.html,"Jobless claims, Fed speakers, Q3 earnings will be in focus this week. GE Aerospace is a buy with upbeat profit and sales growth expected. UPS is a sell with weak earnings, soft guidance on deck. Looking for more actionable trade ideas to navigate the current market volatility? Unlock access to InvestingPro for less than $8 a month! U.S. stocks closed higher on Friday to cap off their sixth winning week in a row, with the S&P 500 and Dow Jones Industrial Average rallying to new records. For the w","<em>General</em> <em>Electric</em> (<em>NYSE:GE</em>) split into three separate companies between November 2021 and April 2024, adopting the trade name GE Aerospace after divesting its healthcare and energy divisions.",0.2732
